285579.500,235164.953,750000.062,675527.312,499951.406,235291.375,262943.625,193191.688,0.056,1.012,-0.033,-2.686,-2.289,0.153,20.000,81.000,1.000
284789.750,235319.984,750000.062,673368.875,496373.344,235017.875,261791.688,193983.016,0.058,1.010,-0.036,-2.777,-2.136,0.244,20.000,82.000,1.000
284023.438,235318.375,750000.062,671144.000,492571.844,234735.625,260563.953,194633.719,0.061,1.008,-0.036,-2.899,-2.167,0.336,20.000,83.000,1.000
283412.344,235799.828,750000.062,669102.625,489308.688,234594.797,259623.125,195387.344,0.062,1.009,-0.035,-2.777,-2.014,0.366,20.000,84.000,1.000
282907.031,236685.219,749990.125,667294.375,486659.625,234558.141,258959.547,196292.406,0.063,1.008,-0.036,-2.930,-1.892,0.488,20.000,85.000,1.000
282333.031,237293.281,748591.438,665493.062,483948.281,234439.047,258209.953,197143.562,0.063,1.009,-0.035,-2.930,-1.740,0.702,20.000,86.000,1.000
281671.156,237394.844,747232.562,663573.812,480771.469,234209.016,257229.969,197815.266,0.064,1.009,-0.035,-3.021,-1.587,0.732,20.000,87.000,1.000
281031.000,237348.531,745929.250,661590.688,477363.625,233971.281,256173.984,198357.703,0.064,1.009,-0.034,-2.930,-1.465,0.732,20.000,88.000,1.000
280540.156,237785.828,744698.500,659779.875,474476.781,233871.953,255394.984,199005.016,0.063,1.009,-0.033,-3.052,-1.312,0.916,20.000,89.000,1.000
280147.469,238617.672,743534.312,658186.562,472183.844,233871.953,254880.891,199809.766,0.062,1.007,-0.033,-2.991,-1.190,0.946,20.000,90.000,1.000
279687.312,239178.703,742400.812,656600.750,469822.156,233793.266,254277.125,200564.625,0.062,1.009,-0.032,-3.052,-1.007,1.007,20.000,91.000,1.000
279137.719,239244.500,741293.562,654889.438,466985.438,233601.578,253437.688,201143.719,0.060,1.007,-0.029,-3.113,-0.946,1.038,20.000,92.000,1.000
278604.406,239163.234,740236.438,653113.438,463906.625,233403.719,252521.531,201602.016,0.059,1.007,-0.034,-3.204,-0.793,1.007,20.000,93.000,1.000
278209.312,239562.969,739240.062,651499.188,461328.219,233340.875,251869.391,202163.844,0.059,1.006,-0.031,-3.204,-0.793,1.160,20.000,94.000,1.000
277911.500,240361.641,738300.875,650099.875,459334.531,233376.000,251481.641,202888.312,0.057,1.007,-0.030,-3.143,-0.702,1.099,20.000,95.000,1.000
277532.156,240886.453,737379.688,648693.188,457253.500,233322.984,250993.562,203559.844,0.056,1.007,-0.031,-3.326,-0.732,1.068,20.000,96.000,1.000
277065.188,240924.188,736479.812,647162.500,454695.031,233167.516,250273.750,204070.547,0.058,1.008,-0.030,-3.265,-0.732,0.854,20.000,97.000,1.000
276615.094,240811.625,735619.750,645560.312,451886.031,233003.094,249471.312,204463.844,0.057,1.006,-0.029,-3.296,-0.641,0.671,20.000,98.000,1.000
276290.031,241168.094,734811.375,644102.562,449555.844,232958.750,248918.688,204951.375,0.058,1.003,-0.030,-3.296,-0.641,0.580,20.000,99.000,1.000
276063.094,241932.875,734049.625,642857.062,447801.500,233019.625,248626.422,205609.062,0.061,1.005,-0.031,-3.326,-0.671,0.549,20.000,100.000,1.000
275761.875,242432.844,733302.812,641611.125,445967.219,233005.062,248244.031,206225.875,0.061,1.004,-0.029,-3.296,-0.610,0.488,20.000,101.000,1.000
275364.281,242435.797,732572.500,640235.625,443646.469,232872.375,247620.422,206676.844,0.063,1.005,-0.029,-3.235,-0.427,0.397,20.000,102.000,1.000
274985.312,242299.453,731871.188,638777.062,441062.156,232729.062,246907.031,207012.844,0.063,1.003,-0.030,-3.235,-0.366,0.397,20.000,103.000,1.000
274736.656,242639.281,731214.750,637468.312,438954.406,232717.875,246448.562,207457.547,0.064,1.003,-0.027,-3.143,-0.275,0.519,20.000,104.000,1.000
274575.375,243379.750,730596.500,636359.312,437410.594,232797.547,246239.438,208060.062,0.063,1.004,-0.025,-2.991,-0.153,0.366,20.000,105.000,1.000
274318.312,243846.016,729986.312,635231.438,435771.500,232780.562,245919.359,208606.516,0.062,1.003,-0.027,-3.052,0.000,0.366,20.000,106.000,1.000
273982.594,243839.125,729389.500,633983.188,433655.781,232672.188,245372.906,209009.734,0.065,1.003,-0.028,-2.991,0.031,0.458,20.000,107.000,1.000
273654.312,243680.781,728814.812,632644.812,431264.500,232549.172,244728.188,209294.688,0.062,1.003,-0.028,-2.899,0.122,0.336,20.000,108.000,1.000
273458.750,244000.859,728281.938,631456.375,429344.031,232555.969,244336.859,209687.172,0.063,1.005,-0.029,-2.899,0.183,0.366,20.000,109.000,1.000
273343.781,244713.531,727782.750,630462.375,427976.469,232652.344,244188.891,210237.297,0.062,1.003,-0.028,-2.869,0.366,0.488,20.000,110.000,1.000
273142.438,245157.969,727286.375,629453.062,426513.875,232666.734,243941.047,210746.469,0.061,1.005,-0.028,-2.686,0.488,0.488,20.000,111.000,1.000
272855.281,245133.031,726797.312,628311.438,424565.406,232575.984,243458.438,211106.062,0.060,1.003,-0.027,-2.716,0.458,0.366,20.000,112.000,1.000
272566.219,244949.031,726328.375,627075.625,422338.094,232466.297,242874.609,211348.984,0.061,1.004,-0.027,-2.563,0.458,0.366,20.000,113.000,1.000
272407.062,245243.359,725897.625,625985.938,420575.438,232486.578,242542.812,211702.406,0.060,1.004,-0.028,-2.594,0.549,0.275,20.000,114.000,1.000
272334.219,245931.609,725493.562,625087.938,419354.781,232601.922,242453.047,212216.688,0.058,1.004,-0.027,-2.411,0.549,0.122,20.000,115.000,1.000
272176.031,246367.109,725091.312,624170.625,418038.000,232626.953,242258.859,212687.859,0.058,1.005,-0.029,-2.289,0.549,0.092,20.000,116.000,1.000
271920.688,246324.375,724690.188,623123.562,416239.938,232547.922,241828.812,213009.359,0.059,1.005,-0.028,-2.350,0.427,0.092,20.000,117.000,1.000
271663.219,246128.391,724301.875,621979.250,414157.812,232451.984,241295.406,213214.734,0.056,1.008,-0.028,-2.136,0.397,0.092,20.000,118.000,1.000
271533.750,246405.547,723947.938,620971.188,412525.250,232484.172,241005.281,213528.375,0.057,1.006,-0.028,-2.167,0.397,0.061,20.000,119.000,1.000
271494.031,247082.719,723623.812,620156.875,411436.188,232611.125,240960.578,214007.766,0.055,1.006,-0.026,-2.075,0.305,0.000,20.000,120.000,1.000
271366.906,247504.812,723298.312,619325.812,410258.875,232655.750,240817.609,214452.922,0.054,1.006,-0.025,-2.106,0.305,0.000,20.000,121.000,1.000
271137.406,247444.375,722966.750,618351.000,408583.375,232585.203,240427.094,214740.188,0.055,1.007,-0.025,-2.075,0.275,-0.061,20.000,122.000,1.000
270910.750,247229.531,722647.938,617281.562,406619.031,232495.797,239935.609,214911.938,0.053,1.007,-0.027,-2.045,0.092,-0.092,20.000,123.000,1.000
270815.625,247488.359,722361.500,616351.188,405108.406,232535.578,239690.547,215200.547,0.052,1.007,-0.026,-2.014,0.092,-0.061,20.000,124.000,1.000
270796.750,248143.891,722098.875,615603.625,404131.094,232663.969,239679.469,215644.984,0.053,1.006,-0.026,-1.892,-0.031,-0.183,20.000,125.000,1.000
270695.094,248548.109,721832.000,614839.188,403064.188,232714.656,239573.344,216057.609,0.053,1.008,-0.027,-2.014,-0.153,-0.183,20.000,126.000,1.000
270502.062,248480.516,721559.312,613940.562,401506.188,232660.844,239226.984,216324.938,0.054,1.005,-0.028,-1.984,-0.305,-0.244,20.000,127.000,1.000
270297.500,248243.766,721294.562,612932.938,399645.625,232572.688,238765.188,216468.609,0.051,1.009,-0.024,-1.862,-0.427,-0.244,20.000,128.000,1.000
270222.688,248485.516,721060.062,612063.125,398234.875,232612.203,238545.062,216723.516,0.051,1.008,-0.025,-1.953,-0.458,-0.183,20.000,129.000,1.000
270228.031,249126.203,720848.625,611382.938,397363.531,232748.906,238568.938,217145.062,0.052,1.007,-0.025,-1.862,-0.519,-0.153,20.000,130.000,1.000
270145.156,249518.609,720629.938,610677.688,396397.125,232802.281,238489.281,217530.234,0.054,1.009,-0.027,-1.892,-0.549,-0.214,20.000,131.000,1.000
269963.562,249429.469,720403.188,609830.000,394933.969,232744.875,238168.047,217767.156,0.053,1.008,-0.026,-1.801,-0.671,-0.305,20.000,132.000,1.000
269783.250,249186.922,720185.562,608883.875,393171.594,232666.656,237736.562,217886.250,0.054,1.006,-0.023,-1.801,-0.824,-0.366,20.000,133.000,1.000
269726.656,249416.422,719995.438,608074.938,391854.812,232715.906,237548.719,218119.422,0.054,1.006,-0.027,-1.678,-0.824,-0.275,20.000,134.000,1.000
269752.125,250045.047,719825.812,607445.000,391069.188,232860.125,237601.109,218516.125,0.054,1.003,-0.025,-1.740,-0.916,-0.275,20.000,135.000,1.000
269687.219,250421.891,719644.938,606793.375,390190.406,232916.359,237550.422,218880.000,0.051,1.006,-0.026,-1.556,-0.977,-0.305,20.000,136.000,1.000
269520.375,250325.156,719454.500,605995.812,388813.719,232860.578,237253.859,219093.422,0.052,1.006,-0.026,-1.648,-1.038,-0.214,20.000,137.000,1.000
269349.250,250063.469,719271.500,605096.000,387132.219,232786.641,236848.031,219192.297,0.054,1.004,-0.028,-1.648,-1.007,-0.305,20.000,138.000,1.000
269306.625,250276.422,719116.188,604331.188,385887.594,232838.844,236679.422,219401.344,0.056,1.003,-0.027,-1.556,-1.007,-0.305,20.000,139.000,1.000
269341.938,250884.750,718979.750,603749.000,385176.281,232985.828,236749.062,219774.344,0.055,1.005,-0.025,-1.404,-1.007,-0.397,20.000,140.000,1.000
269291.938,251254.547,718831.125,603145.688,384371.344,233046.891,236718.219,220116.766,0.056,1.006,-0.025,-1.373,-0.885,-0.397,20.000,141.000,1.000
269147.750,251156.641,718673.500,602404.188,383075.844,233002.188,236450.719,220317.312,0.053,1.006,-0.027,-1.282,-0.793,-0.366,20.000,142.000,1.000
